Transaction,Item,date_time,period_day,weekday_weekend,date,time,hour,day_name,month
8903,Coffee,2017-03-27 11:16:00,morning,weekday,2017-03-27,11:16:00,11,Monday,March
8903,Bread,2017-03-27 11:16:00,morning,weekday,2017-03-27,11:16:00,11,Monday,March
8904,Coffee,2017-03-27 11:19:00,morning,weekday,2017-03-27,11:19:00,11,Monday,March
8904,Tea,2017-03-27 11:19:00,morning,weekday,2017-03-27,11:19:00,11,Monday,March
8905,Coffee,2017-03-27 11:31:00,morning,weekday,2017-03-27,11:31:00,11,Monday,March
8905,Coffee,2017-03-27 11:31:00,morning,weekday,2017-03-27,11:31:00,11,Monday,March
8906,Bread,2017-03-27 11:54:00,morning,weekday,2017-03-27,11:54:00,11,Monday,March
8906,Coffee,2017-03-27 11:54:00,morning,weekday,2017-03-27,11:54:00,11,Monday,March
8907,Coffee,2017-03-27 12:02:00,afternoon,weekday,2017-03-27,12:02:00,12,Monday,March
8908,Coffee,2017-03-27 12:03:00,afternoon,weekday,2017-03-27,12:03:00,12,Monday,March
8909,Scone,2017-03-27 12:24:00,afternoon,weekday,2017-03-27,12:24:00,12,Monday,March
8909,Bakewell,2017-03-27 12:24:00,afternoon,weekday,2017-03-27,12:24:00,12,Monday,March
8910,Hot chocolate,2017-03-27 12:30:00,afternoon,weekday,2017-03-27,12:30:00,12,Monday,March
8910,Brownie,2017-03-27 12:30:00,afternoon,weekday,2017-03-27,12:30:00,12,Monday,March
8911,Coke,2017-03-27 12:34:00,afternoon,weekday,2017-03-27,12:34:00,12,Monday,March
8911,Muffin,2017-03-27 12:34:00,afternoon,weekday,2017-03-27,12:34:00,12,Monday,March
8911,Coffee,2017-03-27 12:34:00,afternoon,weekday,2017-03-27,12:34:00,12,Monday,March
8912,Coffee,2017-03-27 12:39:00,afternoon,weekday,2017-03-27,12:39:00,12,Monday,March
8912,Sandwich,2017-03-27 12:39:00,afternoon,weekday,2017-03-27,12:39:00,12,Monday,March
8913,Coke,2017-03-27 13:00:00,afternoon,weekday,2017-03-27,13:00:00,13,Monday,March
8913,Chicken Stew,2017-03-27 13:00:00,afternoon,weekday,2017-03-27,13:00:00,13,Monday,March
8914,Coffee,2017-03-27 13:12:00,afternoon,weekday,2017-03-27,13:12:00,13,Monday,March
8914,Tea,2017-03-27 13:12:00,afternoon,weekday,2017-03-27,13:12:00,13,Monday,March
8914,The Nomad,2017-03-27 13:12:00,afternoon,weekday,2017-03-27,13:12:00,13,Monday,March
8914,Scone,2017-03-27 13:12:00,afternoon,weekday,2017-03-27,13:12:00,13,Monday,March
8915,Coffee,2017-03-27 13:16:00,afternoon,weekday,2017-03-27,13:16:00,13,Monday,March
8916,Coffee,2017-03-27 13:19:00,afternoon,weekday,2017-03-27,13:19:00,13,Monday,March
8916,Coffee,2017-03-27 13:19:00,afternoon,weekday,2017-03-27,13:19:00,13,Monday,March
8916,Chicken Stew,2017-03-27 13:19:00,afternoon,weekday,2017-03-27,13:19:00,13,Monday,March
8917,Bread,2017-03-27 13:21:00,afternoon,weekday,2017-03-27,13:21:00,13,Monday,March
8918,Bakewell,2017-03-27 13:39:00,afternoon,weekday,2017-03-27,13:39:00,13,Monday,March
8919,Brownie,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8919,Jammie Dodgers,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8919,Bread,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8919,Chicken Stew,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8919,Sandwich,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8919,Tea,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8919,Tea,2017-03-27 13:42:00,afternoon,weekday,2017-03-27,13:42:00,13,Monday,March
8921,Coffee,2017-03-27 13:53:00,afternoon,weekday,2017-03-27,13:53:00,13,Monday,March
8922,Coffee,2017-03-27 14:12:00,afternoon,weekday,2017-03-27,14:12:00,14,Monday,March
8922,Coke,2017-03-27 14:12:00,afternoon,weekday,2017-03-27,14:12:00,14,Monday,March
8922,Sandwich,2017-03-27 14:12:00,afternoon,weekday,2017-03-27,14:12:00,14,Monday,March
8923,Coffee,2017-03-27 14:14:00,afternoon,weekday,2017-03-27,14:14:00,14,Monday,March
8923,Jammie Dodgers,2017-03-27 14:14:00,afternoon,weekday,2017-03-27,14:14:00,14,Monday,March
8924,Coffee,2017-03-27 14:41:00,afternoon,weekday,2017-03-27,14:41:00,14,Monday,March
8924,Coke,2017-03-27 14:41:00,afternoon,weekday,2017-03-27,14:41:00,14,Monday,March
8924,Mineral water,2017-03-27 14:41:00,afternoon,weekday,2017-03-27,14:41:00,14,Monday,March
8924,Bakewell,2017-03-27 14:41:00,afternoon,weekday,2017-03-27,14:41:00,14,Monday,March
8924,Salad,2017-03-27 14:41:00,afternoon,weekday,2017-03-27,14:41:00,14,Monday,March
8925,Sandwich,2017-03-27 14:47:00,afternoon,weekday,2017-03-27,14:47:00,14,Monday,March
8925,Coffee,2017-03-27 14:47:00,afternoon,weekday,2017-03-27,14:47:00,14,Monday,March
8925,Bakewell,2017-03-27 14:47:00,afternoon,weekday,2017-03-27,14:47:00,14,Monday,March
8926,Coffee,2017-03-27 15:30:00,afternoon,weekday,2017-03-27,15:30:00,15,Monday,March
8927,Tea,2017-03-27 15:32:00,afternoon,weekday,2017-03-27,15:32:00,15,Monday,March
8927,Muffin,2017-03-27 15:32:00,afternoon,weekday,2017-03-27,15:32:00,15,Monday,March
8928,Coffee,2017-03-27 15:33:00,afternoon,weekday,2017-03-27,15:33:00,15,Monday,March
8928,Bread,2017-03-27 15:33:00,afternoon,weekday,2017-03-27,15:33:00,15,Monday,March
8929,Soup,2017-03-27 15:36:00,afternoon,weekday,2017-03-27,15:36:00,15,Monday,March
8929,Tea,2017-03-27 15:36:00,afternoon,weekday,2017-03-27,15:36:00,15,Monday,March
8930,Cookies,2017-03-27 15:36:00,afternoon,weekday,2017-03-27,15:36:00,15,Monday,March
8931,Tea,2017-03-27 16:05:00,afternoon,weekday,2017-03-27,16:05:00,16,Monday,March
8932,Coffee,2017-03-27 16:12:00,afternoon,weekday,2017-03-27,16:12:00,16,Monday,March
8932,Sandwich,2017-03-27 16:12:00,afternoon,weekday,2017-03-27,16:12:00,16,Monday,March
8933,Mineral water,2017-03-27 16:50:00,afternoon,weekday,2017-03-27,16:50:00,16,Monday,March
8934,Coffee,2017-03-28 08:55:00,morning,weekday,2017-03-28,08:55:00,8,Tuesday,March
8935,Coffee,2017-03-28 09:19:00,morning,weekday,2017-03-28,09:19:00,9,Tuesday,March
8935,Bread,2017-03-28 09:19:00,morning,weekday,2017-03-28,09:19:00,9,Tuesday,March
8936,Coffee,2017-03-28 09:27:00,morning,weekday,2017-03-28,09:27:00,9,Tuesday,March
8937,Bread,2017-03-28 09:51:00,morning,weekday,2017-03-28,09:51:00,9,Tuesday,March
8938,Coffee,2017-03-28 10:04:00,morning,weekday,2017-03-28,10:04:00,10,Tuesday,March
8938,Toast,2017-03-28 10:04:00,morning,weekday,2017-03-28,10:04:00,10,Tuesday,March
8939,Coffee,2017-03-28 10:05:00,morning,weekday,2017-03-28,10:05:00,10,Tuesday,March
8940,Coffee,2017-03-28 10:11:00,morning,weekday,2017-03-28,10:11:00,10,Tuesday,March
8940,Coffee,2017-03-28 10:11:00,morning,weekday,2017-03-28,10:11:00,10,Tuesday,March
8940,Bakewell,2017-03-28 10:11:00,morning,weekday,2017-03-28,10:11:00,10,Tuesday,March
8941,Coffee,2017-03-28 10:36:00,morning,weekday,2017-03-28,10:36:00,10,Tuesday,March
8941,Coffee,2017-03-28 10:36:00,morning,weekday,2017-03-28,10:36:00,10,Tuesday,March
8941,Sandwich,2017-03-28 10:36:00,morning,weekday,2017-03-28,10:36:00,10,Tuesday,March
8942,Coffee,2017-03-28 10:39:00,morning,weekday,2017-03-28,10:39:00,10,Tuesday,March
8943,Coffee,2017-03-28 10:49:00,morning,weekday,2017-03-28,10:49:00,10,Tuesday,March
8943,Pastry,2017-03-28 10:49:00,morning,weekday,2017-03-28,10:49:00,10,Tuesday,March
8944,Baguette,2017-03-28 10:54:00,morning,weekday,2017-03-28,10:54:00,10,Tuesday,March
8945,Coffee,2017-03-28 11:06:00,morning,weekday,2017-03-28,11:06:00,11,Tuesday,March
8945,Tea,2017-03-28 11:06:00,morning,weekday,2017-03-28,11:06:00,11,Tuesday,March
8945,Cookies,2017-03-28 11:06:00,morning,weekday,2017-03-28,11:06:00,11,Tuesday,March
8946,Coffee,2017-03-28 11:17:00,morning,weekday,2017-03-28,11:17:00,11,Tuesday,March
8946,Tea,2017-03-28 11:17:00,morning,weekday,2017-03-28,11:17:00,11,Tuesday,March
8947,Coffee,2017-03-28 11:19:00,morning,weekday,2017-03-28,11:19:00,11,Tuesday,March
8947,Hot chocolate,2017-03-28 11:19:00,morning,weekday,2017-03-28,11:19:00,11,Tuesday,March
8947,Pastry,2017-03-28 11:19:00,morning,weekday,2017-03-28,11:19:00,11,Tuesday,March
8948,Jammie Dodgers,2017-03-28 11:21:00,morning,weekday,2017-03-28,11:21:00,11,Tuesday,March
8948,Cookies,2017-03-28 11:21:00,morning,weekday,2017-03-28,11:21:00,11,Tuesday,March
8948,Bakewell,2017-03-28 11:21:00,morning,weekday,2017-03-28,11:21:00,11,Tuesday,March
8948,Coffee,2017-03-28 11:21:00,morning,weekday,2017-03-28,11:21:00,11,Tuesday,March
8949,Coffee,2017-03-28 11:28:00,morning,weekday,2017-03-28,11:28:00,11,Tuesday,March
8949,Coffee,2017-03-28 11:28:00,morning,weekday,2017-03-28,11:28:00,11,Tuesday,March
8949,Pastry,2017-03-28 11:28:00,morning,weekday,2017-03-28,11:28:00,11,Tuesday,March
8950,Pastry,2017-03-28 11:33:00,morning,weekday,2017-03-28,11:33:00,11,Tuesday,March
8950,Coffee,2017-03-28 11:33:00,morning,weekday,2017-03-28,11:33:00,11,Tuesday,March
8950,Tea,2017-03-28 11:33:00,morning,weekday,2017-03-28,11:33:00,11,Tuesday,March
8951,Coffee,2017-03-28 11:48:00,morning,weekday,2017-03-28,11:48:00,11,Tuesday,March
8952,Pastry,2017-03-28 12:05:00,afternoon,weekday,2017-03-28,12:05:00,12,Tuesday,March
8953,Coffee,2017-03-28 12:14:00,afternoon,weekday,2017-03-28,12:14:00,12,Tuesday,March
8954,Farm House,2017-03-28 12:22:00,afternoon,weekday,2017-03-28,12:22:00,12,Tuesday,March
8955,Coffee,2017-03-28 12:32:00,afternoon,weekday,2017-03-28,12:32:00,12,Tuesday,March
8956,Pastry,2017-03-28 12:50:00,afternoon,weekday,2017-03-28,12:50:00,12,Tuesday,March
8956,Truffles,2017-03-28 12:50:00,afternoon,weekday,2017-03-28,12:50:00,12,Tuesday,March
8956,Bakewell,2017-03-28 12:50:00,afternoon,weekday,2017-03-28,12:50:00,12,Tuesday,March
8957,Baguette,2017-03-28 12:51:00,afternoon,weekday,2017-03-28,12:51:00,12,Tuesday,March
8957,Bread,2017-03-28 12:51:00,afternoon,weekday,2017-03-28,12:51:00,12,Tuesday,March
8958,Eggs,2017-03-28 12:56:00,afternoon,weekday,2017-03-28,12:56:00,12,Tuesday,March
8959,Coke,2017-03-28 13:00:00,afternoon,weekday,2017-03-28,13:00:00,13,Tuesday,March
8959,Coffee,2017-03-28 13:00:00,afternoon,weekday,2017-03-28,13:00:00,13,Tuesday,March
8959,Sandwich,2017-03-28 13:00:00,afternoon,weekday,2017-03-28,13:00:00,13,Tuesday,March
8959,Muffin,2017-03-28 13:00:00,afternoon,weekday,2017-03-28,13:00:00,13,Tuesday,March
8960,Bakewell,2017-03-28 13:01:00,afternoon,weekday,2017-03-28,13:01:00,13,Tuesday,March
8960,Coffee,2017-03-28 13:01:00,afternoon,weekday,2017-03-28,13:01:00,13,Tuesday,March
8960,Soup,2017-03-28 13:01:00,afternoon,weekday,2017-03-28,13:01:00,13,Tuesday,March
8961,Cake,2017-03-28 13:13:00,afternoon,weekday,2017-03-28,13:13:00,13,Tuesday,March
8961,Muffin,2017-03-28 13:13:00,afternoon,weekday,2017-03-28,13:13:00,13,Tuesday,March
8962,Toast,2017-03-28 13:19:00,afternoon,weekday,2017-03-28,13:19:00,13,Tuesday,March
8962,Sandwich,2017-03-28 13:19:00,afternoon,weekday,2017-03-28,13:19:00,13,Tuesday,March
8962,Mineral water,2017-03-28 13:19:00,afternoon,weekday,2017-03-28,13:19:00,13,Tuesday,March
8962,Coke,2017-03-28 13:19:00,afternoon,weekday,2017-03-28,13:19:00,13,Tuesday,March
8963,Juice,2017-03-28 13:27:00,afternoon,weekday,2017-03-28,13:27:00,13,Tuesday,March
8963,Bread,2017-03-28 13:27:00,afternoon,weekday,2017-03-28,13:27:00,13,Tuesday,March
8963,Toast,2017-03-28 13:27:00,afternoon,weekday,2017-03-28,13:27:00,13,Tuesday,March
8963,Sandwich,2017-03-28 13:27:00,afternoon,weekday,2017-03-28,13:27:00,13,Tuesday,March
8963,Sandwich,2017-03-28 13:27:00,afternoon,weekday,2017-03-28,13:27:00,13,Tuesday,March
8963,Bakewell,2017-03-28 13:27:00,afternoon,weekday,2017-03-28,13:27:00,13,Tuesday,March
8964,Sandwich,2017-03-28 13:30:00,afternoon,weekday,2017-03-28,13:30:00,13,Tuesday,March
8964,Mineral water,2017-03-28 13:30:00,afternoon,weekday,2017-03-28,13:30:00,13,Tuesday,March
8965,Tea,2017-03-28 13:31:00,afternoon,weekday,2017-03-28,13:31:00,13,Tuesday,March
8965,Sandwich,2017-03-28 13:31:00,afternoon,weekday,2017-03-28,13:31:00,13,Tuesday,March
8966,Tea,2017-03-28 13:31:00,afternoon,weekday,2017-03-28,13:31:00,13,Tuesday,March
8966,Sandwich,2017-03-28 13:31:00,afternoon,weekday,2017-03-28,13:31:00,13,Tuesday,March
8967,Soup,2017-03-28 13:47:00,afternoon,weekday,2017-03-28,13:47:00,13,Tuesday,March
8967,Coffee,2017-03-28 13:47:00,afternoon,weekday,2017-03-28,13:47:00,13,Tuesday,March
8968,Soup,2017-03-28 13:53:00,afternoon,weekday,2017-03-28,13:53:00,13,Tuesday,March
8969,Muffin,2017-03-28 13:58:00,afternoon,weekday,2017-03-28,13:58:00,13,Tuesday,March
8969,Tea,2017-03-28 13:58:00,afternoon,weekday,2017-03-28,13:58:00,13,Tuesday,March
8970,Coffee,2017-03-28 14:01:00,afternoon,weekday,2017-03-28,14:01:00,14,Tuesday,March
8970,Sandwich,2017-03-28 14:01:00,afternoon,weekday,2017-03-28,14:01:00,14,Tuesday,March
8971,Soup,2017-03-28 14:08:00,afternoon,weekday,2017-03-28,14:08:00,14,Tuesday,March
8971,Coffee,2017-03-28 14:08:00,afternoon,weekday,2017-03-28,14:08:00,14,Tuesday,March
8971,Muffin,2017-03-28 14:08:00,afternoon,weekday,2017-03-28,14:08:00,14,Tuesday,March
8973,Soup,2017-03-28 14:18:00,afternoon,weekday,2017-03-28,14:18:00,14,Tuesday,March
8973,Cake,2017-03-28 14:18:00,afternoon,weekday,2017-03-28,14:18:00,14,Tuesday,March
8973,Juice,2017-03-28 14:18:00,afternoon,weekday,2017-03-28,14:18:00,14,Tuesday,March
8974,Soup,2017-03-28 14:22:00,afternoon,weekday,2017-03-28,14:22:00,14,Tuesday,March
8974,Salad,2017-03-28 14:22:00,afternoon,weekday,2017-03-28,14:22:00,14,Tuesday,March
8975,Bread,2017-03-28 14:24:00,afternoon,weekday,2017-03-28,14:24:00,14,Tuesday,March
8976,Hot chocolate,2017-03-28 14:36:00,afternoon,weekday,2017-03-28,14:36:00,14,Tuesday,March
8976,Coffee,2017-03-28 14:36:00,afternoon,weekday,2017-03-28,14:36:00,14,Tuesday,March
8976,Toast,2017-03-28 14:36:00,afternoon,weekday,2017-03-28,14:36:00,14,Tuesday,March
8976,Muffin,2017-03-28 14:36:00,afternoon,weekday,2017-03-28,14:36:00,14,Tuesday,March
8977,Coffee,2017-03-28 14:42:00,afternoon,weekday,2017-03-28,14:42:00,14,Tuesday,March
8978,Bread,2017-03-28 14:47:00,afternoon,weekday,2017-03-28,14:47:00,14,Tuesday,March
8979,Toast,2017-03-28 14:55:00,afternoon,weekday,2017-03-28,14:55:00,14,Tuesday,March
8980,Tea,2017-03-28 15:14:00,afternoon,weekday,2017-03-28,15:14:00,15,Tuesday,March
8980,Cookies,2017-03-28 15:14:00,afternoon,weekday,2017-03-28,15:14:00,15,Tuesday,March
8981,Coffee,2017-03-28 15:29:00,afternoon,weekday,2017-03-28,15:29:00,15,Tuesday,March
8981,Scone,2017-03-28 15:29:00,afternoon,weekday,2017-03-28,15:29:00,15,Tuesday,March
8982,Coffee,2017-03-28 15:30:00,afternoon,weekday,2017-03-28,15:30:00,15,Tuesday,March
8982,Chicken Stew,2017-03-28 15:30:00,afternoon,weekday,2017-03-28,15:30:00,15,Tuesday,March
8983,Bread,2017-03-28 15:39:00,afternoon,weekday,2017-03-28,15:39:00,15,Tuesday,March
8983,Cookies,2017-03-28 15:39:00,afternoon,weekday,2017-03-28,15:39:00,15,Tuesday,March
8985,Cookies,2017-03-28 16:02:00,afternoon,weekday,2017-03-28,16:02:00,16,Tuesday,March
8985,Muffin,2017-03-28 16:02:00,afternoon,weekday,2017-03-28,16:02:00,16,Tuesday,March
8986,Cookies,2017-03-28 16:40:00,afternoon,weekday,2017-03-28,16:40:00,16,Tuesday,March
8986,Bread,2017-03-28 16:40:00,afternoon,weekday,2017-03-28,16:40:00,16,Tuesday,March
8987,Coffee,2017-03-28 16:52:00,afternoon,weekday,2017-03-28,16:52:00,16,Tuesday,March
8987,Coffee,2017-03-28 16:52:00,afternoon,weekday,2017-03-28,16:52:00,16,Tuesday,March
8987,Salad,2017-03-28 16:52:00,afternoon,weekday,2017-03-28,16:52:00,16,Tuesday,March
8988,Coffee,2017-03-29 08:21:00,morning,weekday,2017-03-29,08:21:00,8,Wednesday,March
8989,Coffee,2017-03-29 08:29:00,morning,weekday,2017-03-29,08:29:00,8,Wednesday,March
8990,Hot chocolate,2017-03-29 08:33:00,morning,weekday,2017-03-29,08:33:00,8,Wednesday,March
8990,Bread,2017-03-29 08:33:00,morning,weekday,2017-03-29,08:33:00,8,Wednesday,March
8990,Cookies,2017-03-29 08:33:00,morning,weekday,2017-03-29,08:33:00,8,Wednesday,March
8991,Bread,2017-03-29 08:43:00,morning,weekday,2017-03-29,08:43:00,8,Wednesday,March
8992,Tea,2017-03-29 09:00:00,morning,weekday,2017-03-29,09:00:00,9,Wednesday,March
8992,Juice,2017-03-29 09:00:00,morning,weekday,2017-03-29,09:00:00,9,Wednesday,March
8992,Cookies,2017-03-29 09:00:00,morning,weekday,2017-03-29,09:00:00,9,Wednesday,March
8993,Bread,2017-03-29 09:23:00,morning,weekday,2017-03-29,09:23:00,9,Wednesday,March
8993,Spanish Brunch,2017-03-29 09:23:00,morning,weekday,2017-03-29,09:23:00,9,Wednesday,March
8994,Granola,2017-03-29 09:45:00,morning,weekday,2017-03-29,09:45:00,9,Wednesday,March
8995,Smoothies,2017-03-29 10:17:00,morning,weekday,2017-03-29,10:17:00,10,Wednesday,March
8996,Farm House,2017-03-29 10:26:00,morning,weekday,2017-03-29,10:26:00,10,Wednesday,March
8996,Hot chocolate,2017-03-29 10:26:00,morning,weekday,2017-03-29,10:26:00,10,Wednesday,March
8997,Bread,2017-03-29 10:40:00,morning,weekday,2017-03-29,10:40:00,10,Wednesday,March
8998,Coffee,2017-03-29 10:46:00,morning,weekday,2017-03-29,10:46:00,10,Wednesday,March
8999,Bread,2017-03-29 10:51:00,morning,weekday,2017-03-29,10:51:00,10,Wednesday,March
8999,Cake,2017-03-29 10:51:00,morning,weekday,2017-03-29,10:51:00,10,Wednesday,March
8999,Coffee,2017-03-29 10:51:00,morning,weekday,2017-03-29,10:51:00,10,Wednesday,March
8999,Coffee,2017-03-29 10:51:00,morning,weekday,2017-03-29,10:51:00,10,Wednesday,March
8999,Coffee,2017-03-29 10:51:00,morning,weekday,2017-03-29,10:51:00,10,Wednesday,March
9000,Toast,2017-03-29 11:10:00,morning,weekday,2017-03-29,11:10:00,11,Wednesday,March
9000,Coffee,2017-03-29 11:10:00,morning,weekday,2017-03-29,11:10:00,11,Wednesday,March
9001,Coffee,2017-03-29 11:17:00,morning,weekday,2017-03-29,11:17:00,11,Wednesday,March
9001,Coffee,2017-03-29 11:17:00,morning,weekday,2017-03-29,11:17:00,11,Wednesday,March
9002,Bread,2017-03-29 11:28:00,morning,weekday,2017-03-29,11:28:00,11,Wednesday,March
9003,Coffee,2017-03-29 11:33:00,morning,weekday,2017-03-29,11:33:00,11,Wednesday,March
9004,Bread,2017-03-29 11:44:00,morning,weekday,2017-03-29,11:44:00,11,Wednesday,March
9005,Juice,2017-03-29 11:50:00,morning,weekday,2017-03-29,11:50:00,11,Wednesday,March
9005,Coke,2017-03-29 11:50:00,morning,weekday,2017-03-29,11:50:00,11,Wednesday,March
9005,Medialuna,2017-03-29 11:50:00,morning,weekday,2017-03-29,11:50:00,11,Wednesday,March
9005,Sandwich,2017-03-29 11:50:00,morning,weekday,2017-03-29,11:50:00,11,Wednesday,March
9006,Coffee,2017-03-29 12:02:00,afternoon,weekday,2017-03-29,12:02:00,12,Wednesday,March
9006,Toast,2017-03-29 12:02:00,afternoon,weekday,2017-03-29,12:02:00,12,Wednesday,March
9007,Coffee,2017-03-29 12:23:00,afternoon,weekday,2017-03-29,12:23:00,12,Wednesday,March
9008,Coffee,2017-03-29 12:40:00,afternoon,weekday,2017-03-29,12:40:00,12,Wednesday,March
9008,Tea,2017-03-29 12:40:00,afternoon,weekday,2017-03-29,12:40:00,12,Wednesday,March
9008,Cake,2017-03-29 12:40:00,afternoon,weekday,2017-03-29,12:40:00,12,Wednesday,March
9008,Medialuna,2017-03-29 12:40:00,afternoon,weekday,2017-03-29,12:40:00,12,Wednesday,March
9009,Bread,2017-03-29 12:46:00,afternoon,weekday,2017-03-29,12:46:00,12,Wednesday,March
9010,Spanish Brunch,2017-03-29 12:48:00,afternoon,weekday,2017-03-29,12:48:00,12,Wednesday,March
9010,Art Tray,2017-03-29 12:48:00,afternoon,weekday,2017-03-29,12:48:00,12,Wednesday,March
9010,Coffee,2017-03-29 12:48:00,afternoon,weekday,2017-03-29,12:48:00,12,Wednesday,March
9010,Coffee,2017-03-29 12:48:00,afternoon,weekday,2017-03-29,12:48:00,12,Wednesday,March
9010,Juice,2017-03-29 12:48:00,afternoon,weekday,2017-03-29,12:48:00,12,Wednesday,March
9011,Coffee,2017-03-29 12:58:00,afternoon,weekday,2017-03-29,12:58:00,12,Wednesday,March
9011,Bread,2017-03-29 12:58:00,afternoon,weekday,2017-03-29,12:58:00,12,Wednesday,March
9011,Chicken Stew,2017-03-29 12:58:00,afternoon,weekday,2017-03-29,12:58:00,12,Wednesday,March
9011,Soup,2017-03-29 12:58:00,afternoon,weekday,2017-03-29,12:58:00,12,Wednesday,March
9011,Bread,2017-03-29 12:58:00,afternoon,weekday,2017-03-29,12:58:00,12,Wednesday,March
9012,Coffee,2017-03-29 13:17:00,afternoon,weekday,2017-03-29,13:17:00,13,Wednesday,March
9013,Tea,2017-03-29 13:18:00,afternoon,weekday,2017-03-29,13:18:00,13,Wednesday,March
9013,Coffee,2017-03-29 13:18:00,afternoon,weekday,2017-03-29,13:18:00,13,Wednesday,March
9013,Cookies,2017-03-29 13:18:00,afternoon,weekday,2017-03-29,13:18:00,13,Wednesday,March
9013,Sandwich,2017-03-29 13:18:00,afternoon,weekday,2017-03-29,13:18:00,13,Wednesday,March
9014,Bread,2017-03-29 13:29:00,afternoon,weekday,2017-03-29,13:29:00,13,Wednesday,March
9015,Tea,2017-03-29 13:37:00,afternoon,weekday,2017-03-29,13:37:00,13,Wednesday,March
9015,Cake,2017-03-29 13:37:00,afternoon,weekday,2017-03-29,13:37:00,13,Wednesday,March
9015,Soup,2017-03-29 13:37:00,afternoon,weekday,2017-03-29,13:37:00,13,Wednesday,March
9016,Bread,2017-03-29 13:45:00,afternoon,weekday,2017-03-29,13:45:00,13,Wednesday,March
9017,Tea,2017-03-29 13:58:00,afternoon,weekday,2017-03-29,13:58:00,13,Wednesday,March
9017,Coffee,2017-03-29 13:58:00,afternoon,weekday,2017-03-29,13:58:00,13,Wednesday,March
9017,Soup,2017-03-29 13:58:00,afternoon,weekday,2017-03-29,13:58:00,13,Wednesday,March
9017,Cake,2017-03-29 13:58:00,afternoon,weekday,2017-03-29,13:58:00,13,Wednesday,March
9018,Scone,2017-03-29 14:04:00,afternoon,weekday,2017-03-29,14:04:00,14,Wednesday,March
9018,Coffee,2017-03-29 14:04:00,afternoon,weekday,2017-03-29,14:04:00,14,Wednesday,March
9019,Bread,2017-03-29 14:10:00,afternoon,weekday,2017-03-29,14:10:00,14,Wednesday,March
9019,Muffin,2017-03-29 14:10:00,afternoon,weekday,2017-03-29,14:10:00,14,Wednesday,March
9020,Coffee,2017-03-29 14:14:00,afternoon,weekday,2017-03-29,14:14:00,14,Wednesday,March
9020,Spanish Brunch,2017-03-29 14:14:00,afternoon,weekday,2017-03-29,14:14:00,14,Wednesday,March
9021,Coffee,2017-03-29 14:47:00,afternoon,weekday,2017-03-29,14:47:00,14,Wednesday,March
9021,Tea,2017-03-29 14:47:00,afternoon,weekday,2017-03-29,14:47:00,14,Wednesday,March
9021,Coffee,2017-03-29 14:47:00,afternoon,weekday,2017-03-29,14:47:00,14,Wednesday,March
9022,Tea,2017-03-29 14:48:00,afternoon,weekday,2017-03-29,14:48:00,14,Wednesday,March
9022,Tea,2017-03-29 14:48:00,afternoon,weekday,2017-03-29,14:48:00,14,Wednesday,March
9022,Raw bars,2017-03-29 14:48:00,afternoon,weekday,2017-03-29,14:48:00,14,Wednesday,March
9023,Coffee,2017-03-29 15:33:00,afternoon,weekday,2017-03-29,15:33:00,15,Wednesday,March
9023,Medialuna,2017-03-29 15:33:00,afternoon,weekday,2017-03-29,15:33:00,15,Wednesday,March
9023,Muffin,2017-03-29 15:33:00,afternoon,weekday,2017-03-29,15:33:00,15,Wednesday,March
9024,Bread,2017-03-29 15:37:00,afternoon,weekday,2017-03-29,15:37:00,15,Wednesday,March
9024,Coffee,2017-03-29 15:37:00,afternoon,weekday,2017-03-29,15:37:00,15,Wednesday,March
9024,Bread,2017-03-29 15:37:00,afternoon,weekday,2017-03-29,15:37:00,15,Wednesday,March
9024,Drinking chocolate spoons ,2017-03-29 15:37:00,afternoon,weekday,2017-03-29,15:37:00,15,Wednesday,March
9025,Coffee,2017-03-29 16:01:00,afternoon,weekday,2017-03-29,16:01:00,16,Wednesday,March
9025,Tea,2017-03-29 16:01:00,afternoon,weekday,2017-03-29,16:01:00,16,Wednesday,March
9025,Tiffin,2017-03-29 16:01:00,afternoon,weekday,2017-03-29,16:01:00,16,Wednesday,March
9026,Spanish Brunch,2017-03-29 16:15:00,afternoon,weekday,2017-03-29,16:15:00,16,Wednesday,March
9026,Truffles,2017-03-29 16:15:00,afternoon,weekday,2017-03-29,16:15:00,16,Wednesday,March
9026,Coffee,2017-03-29 16:15:00,afternoon,weekday,2017-03-29,16:15:00,16,Wednesday,March
9026,Coffee,2017-03-29 16:15:00,afternoon,weekday,2017-03-29,16:15:00,16,Wednesday,March
9027,Coffee,2017-03-29 16:46:00,afternoon,weekday,2017-03-29,16:46:00,16,Wednesday,March
9028,Juice,2017-03-29 16:47:00,afternoon,weekday,2017-03-29,16:47:00,16,Wednesday,March
9029,Tea,2017-03-29 16:48:00,afternoon,weekday,2017-03-29,16:48:00,16,Wednesday,March
